131,147,155
147,168,155
147,131,125
168,147,164
237,209,222
209,237,228
201,209,228
209,201,186
200,180,193
216,200,193
200,216,222
209,200,222
180,200,186
200,209,186
705,717,725
696,717,705
741,717,728
717,741,725
717,706,728
717,696,706
808,785,803
785,776,803
780,778,801
780,755,778
794,780,801
780,794,767
755,780,767
685,672,697
672,685,660
647,672,660
672,647,655
700,671,688
671,663,688
778,807,801
792,807,778
807,823,801
807,831,823
90,102,70
137,118,113
144,118,137
118,90,113
90,118,102
102,116,96
96,116,110
116,133,110
80,64,96
80,96,110
97,80,110
68,80,97
64,80,51
80,68,51
51,42,26
42,19,26
68,42,51
42,68,55
19,42,34
42,55,34
28,49,43
34,28,12
49,28,34
20,40,32
93,77,65
77,49,65
8,20,6
13,38,31
2,13,0
13,15,0
15,13,31
16,20,32
20,16,6
104,126,121
117,104,91
126,104,117
111,98,121
98,104,121
39,53,27
63,53,39
54,67,41
29,54,41
52,66,74
58,52,74
52,36,30
36,52,58
37,15,31
37,52,30
52,37,66
56,37,31
66,37,56
14,37,30
37,14,15
431,422,445
431,444,423
408,394,420
432,408,420
408,432,422
394,408,383
410,431,423
431,410,422
360,374,349
385,374,360
460,487,472
487,460,477
445,460,472
432,460,445
570,558,543
557,570,543
585,570,594
570,585,558
570,584,594
584,570,557
362,352,337
362,374,387
362,337,349
374,362,349
290,304,318
330,344,318
304,330,318
330,304,319
369,356,381
356,370,381
356,369,344
330,356,344
345,330,319
356,345,370
345,356,330
357,346,371
382,357,371
370,357,382
345,357,370
236,219,207
248,264,232
219,248,232
236,248,219
248,236,265
132,119,141
141,119,134
119,109,134
109,119,93
262,233,235
262,249,233
250,262,235
262,290,278
249,262,278
249,220,233
220,226,206
254,270,284
270,297,284
258,270,239
270,254,239
270,258,281
297,270,281
210,188,206
161,189,179
172,189,161
188,189,172
179,189,202
202,189,210
189,188,210
237,256,228
253,237,222
403,416,390
441,416,429
416,403,429
355,342,328
316,342,336
342,316,328
342,364,336
342,355,364
413,389,401
402,415,391
379,402,391
415,402,427
402,413,427
402,389,413
389,402,379
271,298,286
246,271,260
271,286,260
298,271,284
254,271,246
271,254,284
463,490,477
476,461,488
503,476,488
476,503,490
463,476,490
531,558,542
558,531,543
504,515,487
515,531,542
531,515,504
493,505,480
510,485,500
512,524,539
577,591,604
479,502,489
479,453,467
359,348,373
335,348,322
348,333,322
348,359,333
324,350,335
498,512,486
498,524,512
510,498,485
524,498,510
411,437,424
377,388,363
351,377,363
377,351,365
532,548,521
457,445,472
431,457,444
457,431,445
715,726,738
748,734,764
734,715,738
768,753,782
797,768,782
732,760,742
787,813,793
760,787,793
713,704,729
704,719,729
734,759,764
759,734,738
799,819,821
819,799,793
754,726,742
726,754,738
754,759,738
759,754,781
841,826,839
828,843,830
828,841,843
841,828,826
828,809,826
668,658,646
668,680,691
692,670,684
704,692,684
692,704,713
692,680,670
670,665,684
665,675,684
675,665,653
650,665,670
555,529,539
566,555,539
555,582,568
582,555,566
614,612,594
584,614,594
614,584,600
582,593,611
593,582,566
607,616,631
616,604,633
648,616,633
616,648,631
610,583,598
629,610,598
623,598,602
623,629,598
629,623,644
623,602,630
644,623,630
183,208,191
221,238,251
269,255,240
255,269,285
227,214,199
214,227,244
184,163,174
163,153,174
139,132,151
162,139,151
162,185,171
185,162,176
185,215,205
304,292,319
293,265,280
307,293,280
338,351,363
338,324,314
350,338,363
324,338,350
327,338,314
338,327,351
327,315,339
351,327,339
227,259,244
259,227,242
259,273,244
273,259,288
483,496,508
496,483,471
492,494,511
478,494,492
483,494,478
494,483,508
494,528,511
528,494,508
440,415,427
415,440,429
613,638,643
586,599,572
586,613,599
565,586,572
554,575,565
575,587,605
575,554,562
587,575,562
664,674,651
635,664,651
664,673,687
674,664,687
619,635,605
619,603,634
587,619,605
619,587,603
458,482,471
458,438,446
436,456,446
456,436,444
618,647,634
618,603,589
603,618,634
637,624,609
617,637,609
663,637,657
637,641,657
641,637,617
645,671,655
671,645,663
637,645,624
645,637,663
203,216,193
181,203,193
204,182,195
231,204,217
204,195,217
194,181,170
182,194,170
194,203,181
204,194,182
142,157,164
147,142,164
157,142,127
127,142,125
142,147,125
746,758,775
758,785,775
758,733,745
758,746,733
776,758,745
785,758,776
686,671,700
672,686,697
686,672,655
671,686,655
686,712,697
686,700,712
831,818,836
807,818,831
818,807,792
116,140,133
163,140,153
140,154,133
140,163,154
118,130,102
130,116,102
130,140,116
140,130,153
130,144,153
130,118,144
49,69,43
77,69,49
106,77,93
119,106,93
106,119,132
44,72,62
28,10,12
24,28,43
8,24,20
24,10,28
10,24,8
40,24,43
24,40,20
16,4,6
21,13,2
4,21,2
21,4,16
13,21,38
21,44,38
44,21,32
21,16,32
104,79,91
53,79,71
79,98,71
98,79,104
79,63,91
79,53,63
82,111,95
82,98,111
67,82,95
98,82,71
54,82,67
82,54,71
45,53,71
45,54,29
54,45,71
45,29,27
53,45,27
397,385,372
397,372,383
408,397,383
397,410,385
397,408,422
410,397,422
374,399,387
412,399,423
399,412,387
399,410,423
410,399,385
399,374,385
450,460,432
450,420,434
450,432,420
463,450,434
460,450,477
450,463,477
588,617,609
576,569,597
576,588,560
526,515,542
276,304,290
276,262,250
262,276,290
276,292,304
276,250,264
292,276,264
236,252,265
280,252,267
265,252,280
245,249,268
245,220,249
245,268,258
226,245,258
220,245,226
316,289,301
282,289,309
289,316,309
266,256,237
253,266,237
256,266,282
266,289,282
289,266,253
275,287,301
275,261,287
289,275,301
275,289,253
216,243,222
243,253,222
275,243,261
243,275,253
366,379,354
366,389,379
366,354,340
352,366,340
449,463,434
461,449,433
476,449,461
449,476,463
419,449,434
449,419,433
517,531,504
517,504,490
503,517,490
517,503,530
543,517,530
531,517,543
571,545,546
571,546,573
598,571,573
583,571,598
556,571,583
571,556,545
525,556,540
556,525,545
514,525,540
525,514,505
525,505,493
453,442,467
428,442,453
621,646,633
608,621,591
604,621,633
591,621,604
581,608,591
577,563,550
523,537,550
523,510,500
502,513,489
523,513,537
489,513,500
513,523,500
348,361,373
361,348,335
350,361,335
310,324,335
310,335,322
296,310,322
310,296,283
473,498,486
498,473,485
448,435,424
437,448,424
377,404,388
559,578,589
578,559,547
532,559,548
559,532,547
506,532,521
496,506,521
482,506,496
756,784,765
784,791,765
791,784,812
739,724,751
739,760,732
737,724,713
753,737,729
737,713,729
724,737,751
737,768,751
768,737,753
720,707,732
720,732,742
726,720,742
707,720,693
768,779,751
779,768,797
675,667,690
679,667,654
690,667,679
667,644,654
644,667,653
667,675,653
704,695,719
695,675,690
675,695,684
695,704,684
695,690,710
719,695,710
799,805,781
809,805,826
826,805,821
805,799,821
771,760,793
754,771,781
760,771,742
771,754,742
799,771,793
771,799,781
786,759,781
805,786,781
786,805,809
759,786,764
681,669,658
668,681,658
681,668,691
669,681,693
707,681,691
681,707,693
724,702,713
702,692,713
680,702,691
692,702,680
650,636,625
636,608,625
621,636,646
636,621,608
659,668,646
636,659,646
659,636,650
659,680,668
680,659,670
659,650,670
639,665,650
639,650,625
639,629,653
665,639,653
610,639,625
639,610,629
557,541,568
541,555,568
541,557,530
555,541,529
516,541,530
529,541,516
642,656,640
626,600,611
626,614,600
640,626,611
197,175,184
154,175,166
175,163,184
163,175,154
190,199,177
166,190,177
175,190,166
190,175,197
213,227,199
227,213,242
190,213,199
213,190,197
315,295,326
295,315,285
269,295,285
277,269,251
277,295,269
326,343,353
343,368,353
263,238,234
277,263,291
238,263,251
263,277,251
212,208,234
238,212,234
212,196,191
208,212,191
212,221,196
212,238,221
229,214,244
185,187,171
187,185,205
187,205,207
198,185,176
185,198,215
198,176,192
214,198,192
229,198,214
198,229,215
293,279,265
248,279,264
279,248,265
279,292,264
332,345,319
357,332,346
332,357,345
302,327,314
288,302,314
315,302,285
327,302,315
255,272,242
272,259,242
272,255,285
259,272,288
302,272,285
272,302,288
273,299,283
299,310,283
310,299,324
299,273,288
299,288,314
324,299,314
452,440,427
452,458,471
438,452,427
458,452,438
454,441,429
440,454,429
441,454,466
454,478,466
666,662,682
662,674,682
662,666,643
638,662,643
674,662,651
662,638,651
622,638,613
635,622,605
622,635,651
638,622,651
587,574,603
559,574,548
574,562,548
574,587,562
603,574,589
574,559,589
649,664,635
649,634,660
673,649,660
664,649,673
649,619,634
619,649,635
456,469,446
469,458,446
458,469,482
507,497,522
624,606,592
606,618,589
578,606,589
606,578,592
618,632,647
647,632,655
632,645,655
606,632,618
645,632,624
632,606,624
261,230,247
243,230,261
203,230,216
230,243,216
818,822,836
836,822,838
822,825,838
825,822,808
800,792,775
800,818,792
800,822,818
822,800,808
800,785,808
785,800,775
128,114,112
139,123,132
123,106,132
123,128,112
128,123,139
94,123,112
123,94,106
94,69,77
106,94,77
72,88,62
88,72,99
62,88,85
57,44,32
57,72,44
40,57,32
592,579,609
579,588,609
588,579,560
579,549,560
569,553,542
576,553,569
553,526,542
553,576,560
601,597,627
601,576,597
576,601,588
617,601,627
588,601,617
534,549,522
549,534,560
534,553,560
553,534,526
515,499,487
526,499,515
487,499,472
533,507,522
549,533,522
215,224,205
224,252,236
205,224,207
224,236,207
376,366,352
376,387,401
389,376,401
366,376,389
376,362,387
362,376,352
505,491,480
514,491,505
491,467,480
491,514,502
491,479,467
479,491,502
514,527,502
527,513,502
513,527,537
527,514,540
519,525,493
525,519,545
545,519,546
442,455,467
467,455,480
455,468,480
455,443,468
564,581,591
577,564,591
564,577,550
537,564,550
581,595,608
608,595,625
595,610,625
610,595,583
580,593,566
593,580,607
590,616,607
580,590,607
590,580,563
590,563,577
590,577,604
616,590,604
375,361,350
375,388,400
388,375,363
375,350,363
411,386,400
386,375,400
375,386,361
386,411,398
373,386,398
361,386,373
459,448,473
474,459,486
459,473,486
459,474,447
435,459,447
448,459,435
475,489,500
485,475,500
473,462,485
462,475,485
475,462,451
448,462,473
462,448,437
451,462,437
439,428,453
392,377,365
392,404,377
784,815,812
833,815,830
815,833,812
772,784,756
772,756,748
772,748,764
683,698,677
683,669,693
698,708,715
715,708,726
708,720,726
720,708,693
708,683,693
683,708,698
739,714,724
714,707,691
707,714,732
714,739,732
702,714,691
714,702,724
763,739,751
779,763,751
763,779,787
763,787,760
739,763,760
804,779,797
804,820,824
804,797,820
813,804,824
787,804,813
779,804,787
620,640,611
620,642,640
593,620,611
620,593,607
620,607,631
642,620,631
642,661,656
683,661,669
669,661,648
656,661,677
661,683,677
648,661,631
661,642,631
223,213,197
213,223,242
255,223,240
223,255,242
317,343,326
229,241,215
241,224,215
252,241,267
224,241,252
149,128,139
149,162,171
149,139,162
292,306,319
279,306,292
306,279,293
306,332,319
320,293,307
332,320,346
320,306,293
306,320,332
346,320,333
320,307,333
464,454,440
483,464,471
464,483,478
454,464,478
464,452,471
452,464,440
586,596,613
596,622,613
596,586,565
575,596,565
596,575,605
622,596,605
481,469,456
481,497,507
495,481,507
481,495,469
495,506,482
469,495,482
230,218,247
218,231,247
218,204,231
218,194,204
194,218,203
218,230,203
72,83,99
57,83,72
83,114,99
59,57,40
59,40,43
69,59,43
59,83,57
509,534,522
497,509,522
534,509,526
509,499,526
579,561,549
561,533,549
533,561,547
561,578,547
578,561,592
561,579,592
564,552,581
552,527,540
527,552,537
552,564,537
567,595,581
552,567,581
567,556,583
595,567,583
556,567,540
567,552,540
551,580,566
551,566,539
524,551,539
580,551,563
465,439,453
475,465,489
465,475,451
439,465,451
479,465,453
465,479,489
439,414,428
414,404,428
388,414,400
404,414,388
380,392,365
380,368,393
380,365,353
368,380,353
404,417,428
392,417,404
417,442,428
796,815,784
772,796,784
786,789,764
789,772,764
789,796,772
789,786,809
211,223,197
211,197,184
211,221,240
223,211,240
211,184,196
221,211,196
277,303,295
295,303,326
303,317,326
303,277,291
317,303,291
257,241,229
273,257,244
257,229,244
257,273,283
257,283,267
241,257,267
481,470,497
457,470,444
470,456,444
470,481,456
533,520,507
520,495,507
520,533,547
532,520,547
506,520,532
495,520,506
114,87,112
83,87,114
59,87,83
87,94,112
94,87,69
87,59,69
484,509,497
484,457,472
499,484,472
509,484,499
484,470,457
470,484,497
551,535,563
523,535,510
535,524,510
535,551,524
563,535,550
535,523,550
426,414,439
426,451,437
426,439,451
426,437,411
426,411,400
414,426,400
417,430,442
430,455,442
443,430,418
455,430,443
405,417,392
405,380,393
380,405,392
418,405,393
430,405,418
405,430,417
814,789,809
789,814,796
814,828,830
814,809,828
815,814,830
796,814,815
